,city,job_title,company_name,location,description,salaryCountType,salaryAmount
497,Sydney,Data Entry - Telecommunications,Peoplebank,Sydney Central Business District NSW,"['AboutOur', 'PurposeOur', 'HistoryWork', 'for', 'usEmployee', 'ProgramsLearning', 'and', 'DevelopmentOpportunities', 'at', 'PeoplebankPeople', 'at', 'PeoplebankRewards', 'and', 'BenefitsOur', 'BrandsTestimonials', 'Our', 'Purpose', 'Our', 'History', 'Work', 'for', 'usEmployee', 'ProgramsLearning', 'and', 'DevelopmentOpportunities', 'at', 'PeoplebankPeople', 'at', 'PeoplebankRewards', 'and', 'Benefits', 'Employee', 'Programs', 'Learning', 'and', 'Development', 'Opportunities', 'at', 'Peoplebank', 'People', 'at', 'Peoplebank', 'Rewards', 'and', 'Benefits', 'Our', 'Brands', 'ClientsDiversityOur', 'ServicesDigital', 'RecruitmentPermanent', 'RecruitmentExecutive', 'RecruitmentTemporary', 'and', 'Contract', 'RecruitmentSubmit', 'Vacancy', 'Our', 'ServicesDigital', 'RecruitmentPermanent', 'RecruitmentExecutive', 'RecruitmentTemporary', 'and', 'Contract', 'Recruitment', 'Digital', 'Recruitment', 'Permanent', 'Recruitment', 'Executive', 'Recruitment', 'Temporary', 'and', 'Contract', 'Recruitment', 'Submit', 'Vacancy', 'CandidatesWhy', 'Choose', 'UsContracting', 'OptionsInternational', 'CandidatesJob', 'Search', 'Why', 'Choose', 'Us', 'Contracting', 'Options', 'International', 'Candidates', 'Job', 'Search', 'ContractorsContractor', 'Benefits', 'ProgramTimesheet', 'LoginWork', 'Rights', 'CheckJob', 'AlertsNext', 'Job', 'Contractor', 'Benefits', 'Program', 'Timesheet', 'Login', 'Work', 'Rights', 'Check', 'Job', 'Alerts', 'Next', 'Job', 'KnowledgeSalary', 'IndexAdvice', 'CentreCommon', 'Interview', 'QuestionsInterview', 'Questions', 'to', 'AskInterview', 'TipsResume', 'TipsBlog', 'Salary', 'Index', 'Advice', 'CentreCommon', 'Interview', 'QuestionsInterview', 'Questions', 'to', 'AskInterview', 'TipsResume', 'Tips', 'Common', 'Interview', 'Questions', 'Interview', 'Questions', 'to', 'Ask', 'Interview', 'Tips', 'Resume', 'Tips', 'SpecialisationsBusiness', 'Intelligence', 'Data', 'AnalyticsDigital', 'Digital', 'TransformationExecutive', 'ITGeneral', 'ITSAP', 'ERP', 'CRMSecurity', 'Cyber', 'SecurityTransformation', 'Change', 'Management', 'Business', 'Intelligence', 'Data', 'Analytics', 'Digital', 'Digital', 'Transformation', 'Executive', 'IT', 'General', 'IT', 'SAP', 'ERP', 'CRM', 'Security', 'Cyber', 'Security', 'Transformation', 'Change', 'Management', 'ContactAdelaideBrisbaneCanberraMelbournePerthSydneySingaporeHong', 'Kong', 'Hong', 'Kong', 'AboutOur', 'PurposeOur', 'HistoryWork', 'for', 'usEmployee', 'ProgramsLearning', 'and', 'DevelopmentOpportunities', 'at', 'PeoplebankPeople', 'at', 'PeoplebankRewards', 'and', 'BenefitsOur', 'BrandsTestimonials', 'Our', 'Purpose', 'Our', 'History', 'Work', 'for', 'usEmployee', 'ProgramsLearning', 'and', 'DevelopmentOpportunities', 'at', 'PeoplebankPeople', 'at', 'PeoplebankRewards', 'and', 'Benefits', 'Employee', 'Programs', 'Learning', 'and', 'Development', 'Opportunities', 'at', 'Peoplebank', 'People', 'at', 'Peoplebank', 'Rewards', 'and', 'Benefits', 'Our', 'Brands', 'ClientsDiversityOur', 'ServicesDigital', 'RecruitmentPermanent', 'RecruitmentExecutive', 'RecruitmentTemporary', 'and', 'Contract', 'RecruitmentSubmit', 'Vacancy', 'Our', 'ServicesDigital', 'RecruitmentPermanent', 'RecruitmentExecutive', 'RecruitmentTemporary', 'and', 'Contract', 'Recruitment', 'Digital', 'Recruitment', 'Permanent', 'Recruitment', 'Executive', 'Recruitment', 'Temporary', 'and', 'Contract', 'Recruitment', 'Submit', 'Vacancy', 'CandidatesWhy', 'Choose', 'UsContracting', 'OptionsJob', 'SearchInternational', 'Candidates', 'Why', 'Choose', 'Us', 'Contracting', 'Options', 'Job', 'Search', 'International', 'Candidates', 'Job', 'Search', 'ContractorsContractor', 'Benefits', 'ProgramTimesheet', 'LoginWork', 'Rights', 'CheckNext', 'Job', 'Contractor', 'Benefits', 'Program', 'Timesheet', 'Login', 'Work', 'Rights', 'Check', 'Next', 'Job', 'KnowledgeSalary', 'IndexAdvice', 'CentreCommon', 'Interview', 'QuestionsInterview', 'Questions', 'to', 'AskInterview', 'TipsResume', 'TipsBlog', 'Salary', 'Index', 'Advice', 'CentreCommon', 'Interview', 'QuestionsInterview', 'Questions', 'to', 'AskInterview', 'TipsResume', 'Tips', 'Common', 'Interview', 'Questions', 'Interview', 'Questions', 'to', 'Ask', 'Interview', 'Tips', 'Resume', 'Tips', 'SpecialisationsBusiness', 'Intelligence', 'Data', 'AnalyticsDigital', 'Digital', 'TransformationExecutive', 'ITGeneral', 'ITSAP', 'ERP', 'CRMSecurity', 'Cyber', 'SecurityTransformation', 'Change', 'Management', 'Business', 'Intelligence', 'Data', 'Analytics', 'Digital', 'Digital', 'Transformation', 'Executive', 'IT', 'General', 'IT', 'SAP', 'ERP', 'CRM', 'Security', 'Cyber', 'Security', 'Transformation', 'Change', 'Management', 'Sign', 'in', 'Submit', 'Vacancy', 'Upload', 'CV', 'Log', 'information', 'in', 'a', 'ticketing', 'system', 'that', 'manages', 'Incidents', 'and', 'Service', 'Requests', 'Bridging', 'information', 'from', 'one', 'system', 'to', 'another', 'Working', 'at', 'a', 'large', 'telco', 'in', 'a', 'customer', 'service', 'team', 'supporting', 'a', 'large', 'bank', 'Data', 'entry', 'transcribing', 'Generating', 'back', 'of', 'house', 'service', 'requests', 'Using', 'a', 'service', 'management', 'tool', 'Entry', 'level', 'position', 'up', 'to', '28', 'an', 'hour', 'inc', 'super', 'Data', 'entry', 'or', 'transcribing', 'experience', 'Can', 'accurately', 'copy', 'information', 'from', 'one', 'system', 'to', 'another', 'May', 'have', 'used', 'a', 'tool', 'like', 'SMEC', 'remedy', 'to', 'log', 'information', 'desirable', 'Understanding', 'of', 'ticketing', 'systems', 'desirable', 'This', 'role', 'requires', 'a', 'high', 'degree', 'of', 'accuracy', 'and', 'attention', 'to', 'detail', 'The', 'perks', 'of', 'the', 'role', 'include', 'Approachable', 'management', 'Big', 'multinational', 'A', 'long', 'term', 'opportunity', 'and', 'various', 'Awards', 'and', 'bonuses', 'Business', 'Intelligence', 'Data', 'Analytics', 'Digital', 'Digital', 'Transformation', 'Executive', 'IT', 'General', 'IT', 'SAP', 'ERP', 'CRM', 'Security', 'Cyber', 'Security', 'Transformation', 'Change', 'Management', 'Work', 'for', 'Us', 'Hong', 'Kong', 'Copyright', 'Peoplebank', 'Privacy', 'Policy', 'Recruitment', 'website', 'by', 'Volcanic']",hour,54600.0
498,Sydney,IT Auditor + Data Analytics - $80K - $110K + Bonus,Ethos BeathChapman,Sydney NSW,"['About', 'UsThe', 'EBC', 'DifferenceMeet', 'the', 'TeamCorporate', 'TeamAustralia', 'TeamAsia', 'TeamEMEA', 'TeamJoin', 'Our', 'Team', 'The', 'EBC', 'Difference', 'Meet', 'the', 'TeamCorporate', 'TeamAustralia', 'TeamAsia', 'TeamEMEA', 'Team', 'Corporate', 'Team', 'Australia', 'Team', 'Asia', 'Team', 'EMEA', 'Team', 'Join', 'Our', 'Team', 'AustraliaAccountingICT', 'Digital', 'SalesLegalProjectsRisk', 'Management', 'ComplianceGovernmentTechnology', 'ICT', 'Digital', 'Sales', 'Risk', 'Management', 'Compliance', 'Accounting', 'and', 'Finance', 'Consumer', 'Lifestyle', 'and', 'Hospitality', 'Supply', 'Chain', 'and', 'Engineering', 'Financial', 'and', 'Professional', 'Services', 'Healthcare', 'and', 'Lifesciences', 'Technology', 'and', 'Telecommunications', 'CandidatesCreate', 'a', 'Job', 'AlertView', 'all', 'JobsAdvanced', 'Job', 'Search', 'Create', 'a', 'Job', 'Alert', 'View', 'all', 'Jobs', 'Advanced', 'Job', 'Search', 'Contact', 'Us', 'Listed', 'International', 'recognised', 'group', 'Newly', 'created', 'position', 'Broad', 'IT', 'Audit', 'focus', 'in', 'superb', 'team', 'culture', 'save', 'job', 'Print', 'this', 'Job', 'Email', 'this', 'Job', 'Share', 'this', 'Job', 'on', 'Facebook', 'Tweet', 'this', 'Job', 'Share', 'this', 'Job', 'on', 'LinkedIn', 'Share', 'this', 'on', 'Google', 'ProjectCost', 'Accountant', 'Long', 'Term', 'Contract', '50hrn', 'Sydneyn', 'Contract', 'Financial', 'Controller', 'ANZ', '150k', 'Super', 'Technologyn', 'Sydneyn', 'Full', 'Time', 'Financial', 'Controller', 'ANZ', '150k', 'Super', 'Technologyn', 'Sydneyn', 'Full', 'Time', 'Audit', 'Manager', '160K', '180K', 'Bonusn', 'Sydneyn', 'Contract', 'Snr', 'IT', 'Auditor', '100K', '130K', 'Bonusn', 'Brisbanen', 'Full', 'Time', 'About', 'Us', 'Contact', 'Us']",year,95000.0
499,Sydney,Business Analyst,Public Pathology Australia,Sydney NSW,"['Developing', 'a', 'national', 'benchmarking', 'program', 'for', 'pathology', 'laboratories', 'Supporting', 'analytical', 'requirements', 'of', 'both', 'the', 'benchmarking', 'program', 'and', 'Public', 'Pathology', 'Australia', 'Process', 'advice', 'and', 'improvement', 'supporting', 'KPI', 'development', 'and', 'reporting', 'Providing', 'insightful', 'reports', 'by', 'use', 'of', 'data', 'analytic', 'skills', 'Providing', 'high', 'level', 'communication', 'and', 'engagement', 'skills', 'for', 'reporting', 'performance', 'information', 'internally', 'and', 'externally', 'including', 'facilitating', 'or', 'presenting', 'at', 'workshops', 'and', 'forums', 'Tertiary', 'qualifications', 'relevant', 'to', 'the', 'role', 'and', 'extensive', 'professional', 'experience', 'in', 'business', 'analytical', 'services', 'in', 'a', 'complex', 'organisation', 'Demonstrated', 'understanding', 'of', 'pathology', 'tests', 'and', 'services', 'and', 'high', 'level', 'understanding', 'of', 'pathology', 'related', 'andor', 'health', 'data', 'systems', 'including', 'workforce', 'and', 'financial', 'data', 'systems', 'Demonstrated', 'ability', 'to', 'effectively', 'document', 'processes', 'and', 'procedures', 'including', 'writing', 'briefs', 'and', 'technical', 'manuals', 'Proven', 'ability', 'in', 'delivering', 'results', 'within', 'projected', 'and', 'short', 'timeframes', 'and', 'meeting', 'project', 'expectations', 'with', 'quality', 'outcomes']",year,112500.0
500,Sydney,DATA SCIENTIST,Opus Recruitment Solutions,Sydney NSW,"['Go', 'to', 'main', 'page', 'content', 'Go', 'to', 'main', 'menu', 'Go', 'to', 'vacancy', 'search', 'Go', 'to', 'site', 'search', 'SectorsnnITFinancial', 'ServicesSenior', 'Appointments', 'Financial', 'Services', 'Senior', 'Appointments', 'About', 'Us', 'Work', 'for', 'Us', 'News', 'Blogs', 'Contact', 'Us', '6month', 'contract', 'Work', 'with', 'the', 'most', 'recent', 'Big', 'Data', 'tools', 'Innovate', 'within', 'the', 'insurance', 'industry', 'Set', 'up', 'pricing', 'algorithms', 'adapted', 'to', 'the', 'customer', 'segments', 'Develop', 'algorithms', 'to', 'cleanse', 'and', 'analyse', 'data', 'through', 'R', 'or', 'Python', 'Implement', 'predictive', 'models', 'via', 'supervised', 'as', 'well', 'as', 'unsupervised', 'models', 'Proven', 'experience', 'in', 'machine', 'learning', 'Entrepreneurial', 'mindset', 'Strong', 'background', 'in', 'either', 'Python', 'or', 'R', 'Background', 'in', 'software', 'engineering', 'is', 'a', 'strong', 'plus', 'Print', 'job', 'Privacy', 'Policy', 'Cookie', 'Policy', 'Antislavery', 'Policy', 'Site', 'Map', '4MAT', 'Web', 'Design']",day,221000.0
501,Sydney,Sales Support Specialist wanted,TRESP Recruitment,Sydney NSW,"['Highly', 'lucrative', 'and', 'autonomous', 'service', 'and', 'support', 'opportunity', 'If', 'customer', 'service', 'is', 'your', 'passion', 'this', 'is', 'your', 'calling', 'to', 'work', 'in', 'recruitment', 'Vibrant', 'peoplefocused', 'boutique', 'agency', 'with', 'excellent', 'induction', 'and', 'training', 'Support', 'the', 'endtoend', 'Recruitment', 'process', 'working', 'with', 'a', 'senior', 'experienced', 'consultant', 'Utilise', 'the', 'latest', 'Recruitment', 'Software', 'Social', 'Platforms', 'to', 'develop', 'and', 'maintain', 'talent', 'pools', 'LinkedIn', 'Recruiter', 'SeekSeek', 'Premium', 'ProfilesJobadder', 'etc', 'Effectively', 'and', 'strategically', 'engage', 'candidates', 'for', 'the', 'introduction', 'of', 'new', 'opportunities', 'Represent', 'leading', 'innovators', 'of', 'all', 'sizes', 'from', 'developing', 'startups', 'to', 'Fortune', '500', 'companies', 'Strong', 'understanding', 'of', 'the', 'technology', 'industry', 'Experience', 'in', 'a', 'sales', 'supportInside', 'sales', 'position', 'within', 'Technology', 'a', 'great', 'advantage', 'SelfMotivated', 'proactive', 'and', 'preemptive', 'in', 'your', 'approach', 'Excellent', 'organisational', 'and', 'planning', 'skills', 'High', 'level', 'of', 'Business', 'Intelligence', 'Driven', 'to', 'deliver', 'exceptional', 'customer', 'service', 'And', 'most', 'importantly', 'You', 'are', 'dedicated', 'and', 'have', 'researched', 'recruitment', 'as', 'a', 'career', 'and', 'know', 'what', 'the', 'expectations', 'are', 'Understanding', 'experience', 'in', 'the', 'local', 'ANZ', 'market', 'a', 'must', 'Up', 'to', '70K', 'Base', 'Realistic', 'earnings', 'of', '90120K', 'in', 'first', 'year', 'Ontarget', 'earnings', 'of', '130150K', 'uncapped', 'in', 'second', 'year', 'A', 'clear', 'pathway', 'to', 'develop', 'into', 'a', 'Recruitment', 'Consultant', 'further', 'within', 'the', 'business', 'Additional', 'Leave', 'Benefits', 'Birthday', 'Volunteer', 'Leave', 'Complete', 'Recruitment', 'Tools', 'Own', 'LinkedIn', 'Recruiter', 'Licence', 'Recruitment', 'Cloud', 'Software', 'Company', 'Mobile', 'Phone', 'Data', 'Surface', 'Pro', '400pm', 'Fridays', 'Additional', 'Health', 'Wellness', 'Allowance', 'Ability', 'to', 'Achieve', 'Additional', 'Quarterly', 'Bonus', 'Awards', 'Annual', 'Team', 'Incentive', 'Trip', '2017', 'The', 'Australian', 'Open', 'Great', 'atmosphere', 'in', 'NEW', 'Office', 'at', 'WeWork', 'community', 'offices', 'in', 'CBD']",year,90000.0
502,Sydney,Senior Python Developer @ Big Data Analytics Web Platform,Naviro Pty Ltd,Sydney NSW,"['Autonomous', 'work', 'environment', 'with', 'remote', 'working', 'options', 'Innovative', 'big', 'data', 'driven', 'web', 'product', 'built', 'in', 'Python', 'and', 'Googles', 'Go', 'Unparalleled', 'staff', 'retention', 'with', 'exceptional', 'culture']",year,125000.0
503,Sydney,"Senior Actuary, Investigations and insights",Huxley,Sydney NSW,"['Supply', 'Chain', 'Refine', 'Jobs', 'Job', 'alerts', 'Submit', 'CV', 'SectorsAccountancy', 'ConsultingBanking', 'Capital', 'MarketsCommoditiesFinancial', 'ServicesInsuranceInvestment', 'ManagementRetail', 'Corporate', 'BankingTechnology', 'Innovation', 'Accountancy', 'Consulting', 'Banking', 'Capital', 'Markets', 'Financial', 'Services', 'Investment', 'Management', 'Retail', 'Corporate', 'Banking', 'Technology', 'Innovation', 'DisciplinesDigitalRisk', 'ManagementTechnologyActuarial', 'UnderwritingCommoditiesFinanceFront', 'OfficeHR', 'ProcurementMiddle', 'OfficeQuantitative', 'Research', 'AnalyticsRegulatory', 'Compliance', 'Risk', 'Management', 'Actuarial', 'Underwriting', 'Front', 'Office', 'HR', 'Procurement', 'Middle', 'Office', 'Quantitative', 'Research', 'Analytics', 'Regulatory', 'Compliance', 'LocationsAmsterdamBoston', 'Brussels', 'Chicago', 'Dubai', 'FrankfurtHong', 'KongLondon', 'Luxembourg', 'New', 'York', 'Paris', 'SingaporeSydney', 'TokyoZurich', 'Hong', 'Kong', 'New', 'York', 'About', 'usAbout', 'HuxleyAwardsCSRAbout', 'SthreeWork', 'for', 'usWorking', 'as', 'a', 'Contractor', 'with', 'Huxley', 'About', 'Huxley', 'About', 'Sthree', 'Work', 'for', 'us', 'Working', 'as', 'a', 'Contractor', 'with', 'Huxley', 'Insights', 'NewsNews', 'FeaturesEventsEmployer', 'GuidesCareer', 'Guides', 'News', 'Features', 'Employer', 'Guides', 'Career', 'Guides', 'Job', 'details', 'Job', 'typexa0Permanent', 'Salaryxa0160000', '190000', 'per', 'annum', 'bonus', 'Locationxa0Sydney', 'CBD', 'Matthew', 'Canning', 'Forward', 'to', 'a', 'friend', 'news', 'and', 'information', 'recruitment', 'amp', 'salary', 'trends', 'reports', 'and', 'whitepapers', 'events', 'and', 'conferences', 'Privacy', 'cookie', 'policies', 'Company', 'details', 'Site', 'map', 'Supply', 'Chain', 'Google', 'Plus']",year,190000.0
504,Sydney,Cognos BI Developer | Consultant - Big 4,Michael Page,Sydney Central Business District NSW,"['Searching', 'for', 'a', 'job', 'Job', 'search', 'Submit', 'your', 'CV', 'Global', 'opportunities', 'Salary', 'guide', 'Resume', 'and', 'cover', 'letter', 'advice', 'Jobs', 'in', 'Sydney', 'Jobs', 'in', 'Western', 'Sydney', 'Jobs', 'in', 'Melbourne', 'Jobs', 'in', 'Perth', 'Jobs', 'in', 'Brisbane', 'Looking', 'to', 'hire', 'Recruitment', 'services', 'Contract', 'recruitment', 'Executive', 'recruitment', 'High', 'volumeproject', 'recruitment', 'SME', 'recruitment', 'Accounting', 'Finance', 'Banking', 'Financial', 'Services', 'Engineering', 'Manufacturing', 'Hospitality', 'Leisure', 'Human', 'Resources', 'Information', 'Technology', 'Mining', 'Energy', 'Resources', 'Procurement', 'Supply', 'Chain', 'Career', 'advice', 'Management', 'advice', 'Market', 'insights', 'Resume', 'templates', 'Interview', 'advice', 'Resume', 'advice', 'Salary', 'negotiation', 'Promotion', 'advice', 'Staff', 'retention', 'advice', 'AboutnnnnnnAbout', 'usnnWho', 'we', 'arenWhat', 'we', 'donWork', 'for', 'usnMedia', 'releases', 'Who', 'we', 'are', 'What', 'we', 'do', 'Work', 'for', 'us', 'Media', 'releases', 'Join', 'PageGroupnnnnnnJoin', 'PageGroupnnJoin', 'PageGroupnAbout', 'PageGroup', 'nWhy', 'choose', 'usnYour', 'role', 'herenUse', 'your', 'skillsnFAQsnApply', 'now', 'Join', 'PageGroup', 'About', 'PageGroup', 'Why', 'choose', 'us', 'Your', 'role', 'here', 'Use', 'your', 'skills', 'Apply', 'now', 'ContactnnnnnnContact', 'usnnContact', 'usnFind', 'our', 'officesnLooking', 'to', 'hirenSubmit', 'your', 'CVnTimesheet', 'PortalnFeedback', 'Contact', 'us', 'Find', 'our', 'offices', 'Looking', 'to', 'hire', 'Submit', 'your', 'CV', 'Timesheet', 'Portal', 'Email', 'Job', 'Save', 'Job', 'Tier', '1', 'Consultancy', 'Immediate', 'Start', 'Extensive', 'experience', 'developing', 'and', 'delivering', 'ETL', 'with', 'IBM', 'Data', 'Manager', 'or', 'similar', 'ETL', 'tool', 'Strong', 'SQL', 'Server', 'skills', '2008', 'Cognos', 'suite', 'Transformer', 'Workspace', 'Report', 'Studio', 'TM1', 'Experience', 'developing', 'ETL', 'with', 'either', 'Peoplesoft', 'or', 'SAP', 'systems', 'Strong', 'accounting', 'financial', 'reporting', 'Business', 'Analysis', 'Technical', 'Documentation', 'skills', 'Customer', 'focused', 'with', 'excellent', 'communication', 'skills', 'Read', 'our', 'Blog', 'Follow', 'us', 'on', 'Facebook', 'Follow', 'us', 'on', 'LinkedIn', 'Watch', 'us', 'on', 'YouTube', 'Change', 'country', 'Unauthorised', 'data', 'breach', 'Page', 'Personnel', 'Australia', 'Page', 'Executive', 'Cookies', 'policy', 'Email', 'disclaimer', 'Investor', 'site', 'PageGroup', 'corporate', 'site', 'Privacy', 'policy', 'Site', 'terms', 'Site', 'map', 'Accounting', 'Finance', 'Banking', 'Financial', 'Services', 'Engineering', 'Manufacturing', 'Hospitality', 'Leisure', 'Human', 'Resources', 'Information', 'Technology', 'Mining', 'Energy', 'Resources', 'Procurement', 'Supply', 'Chain', 'Looking', 'to', 'hire', 'Submit', 'your', 'CV', 'Melbourne', 'CBD', 'Melbourne', 'South', 'East', 'Sydney', 'CBD', 'Sydney', 'North', 'Shore', 'Sydney', 'West']",day,169000.0
505,Sydney,Full Stack Developer,Foodbomb,Sydney NSW,"['We', 'currently', 'use', 'PHP', 'OpenCart', 'AWS', 'Eway', 'Design', 'of', 'the', 'overall', 'architecture', 'of', 'the', 'web', 'application', 'Implementation', 'of', 'a', 'robust', 'set', 'of', 'services', 'and', 'APIs', 'to', 'power', 'the', 'web', 'application', 'Building', 'reusable', 'code', 'and', 'libraries', 'for', 'future', 'use', 'Optimisation', 'of', 'the', 'application', 'for', 'maximum', 'speed', 'and', 'scalability', 'Implementation', 'of', 'security', 'and', 'data', 'protection', 'Translation', 'of', 'UIUX', 'wireframes', 'to', 'visual', 'elements', 'Integration', 'of', 'the', 'frontend', 'and', 'backend', 'aspects', 'of', 'the', 'web', 'application', 'Thought', 'leadership', 'in', 'defining', 'the', 'future', 'technology', 'stack', 'of', 'the', 'business', 'what', 'we', 'should', 'build', 'and', 'how', 'we', 'should', 'do', 'it', 'Management', 'of', 'future', 'junior', 'staff', 'and', 'our', 'outsourced', 'team', 'Proficient', 'knowledge', 'of', 'a', 'backend', 'programming', 'language', 'PHP', 'Python', 'Ruby', 'Java', 'NET', 'JavaScript', 'etc', 'Understanding', 'differences', 'between', 'multiple', 'delivery', 'platforms', 'such', 'as', 'mobile', 'vs', 'desktop', 'and', 'optimising', 'output', 'to', 'match', 'the', 'specific', 'platform', 'Creating', 'database', 'schemas', 'that', 'represent', 'and', 'support', 'business', 'processes', 'Data', 'migration', 'transformation', 'and', 'scripting', 'Management', 'of', 'hosting', 'environment', 'including', 'database', 'administration', 'and', 'scaling', 'an', 'application', 'to', 'support', 'load', 'changes', 'Understanding', 'of', 'fundamental', 'design', 'principles', 'behind', 'a', 'scalable', 'application', 'Ability', 'to', 'implement', 'automated', 'testing', 'platforms', 'and', 'unit', 'tests', 'Advanced', 'understanding', 'of', 'JavaScript', 'libraries', 'and', 'frameworks', 'such', 'as', 'AngularJS', 'KnockoutJS', 'BackboneJS', 'ReactJS', 'etc', 'Proficient', 'understanding', 'of', 'clientside', 'scripting', 'and', 'JavaScript', 'frameworks', 'including', 'jQuery', 'Basic', 'knowledge', 'of', 'image', 'authoring', 'tools', 'ability', 'to', 'crop', 'resize', 'or', 'perform', 'small', 'adjustments', 'on', 'an', 'image', 'Familiarity', 'with', 'tools', 'such', 'as', 'as', 'Gimp', 'or', 'Photoshop', 'is', 'a', 'plus', '80k100k', 'depending', 'on', 'experience', 'Employee', 'share', 'options', 'own', 'a', 'part', 'of', 'the', 'business', 'Great', 'office', 'with', 'plenty', 'of', 'perks']",year,89999.5
506,Sydney,Node/Java Developer - Back End - Fintech - CBD $100 - $120K,Interactiveinc Recruitment,Sydney NSW,"['Work', 'with', 'a', 'DevOps', 'expert', 'to', 'establish', 'a', 'bestpractice', 'development', 'teststaging', 'production', 'and', 'web', 'app', 'performance', 'monitoring', 'environments', 'and', 'related', 'tools', 'Help', 'refine', 'our', 'backend', 'User', 'Stories', 'and', 'Test', 'Criteria', 'Design', 'test', 'and', 'implement', 'our', 'backend', 'information', 'architecture', 'algorithms', 'data', 'storage', 'notifications', 'and', 'other', 'platform', 'services', 'to', 'meet', 'User', 'Story', 'requirements', 'Design', 'and', 'implement', 'secure', 'wellstructured', 'APIs', 'for', 'frontend', 'developers', 'to', 'access', 'your', 'backend', 'services', 'Integrate', 'our', 'backend', 'services', 'with', 'thirdparty', 'data', 'APIs', 'including', 'for', 'machine', 'learning', 'environments', 'and', 'commercial', 'partners', 'Ensure', 'our', 'application', 'platform', 'remains', 'scalable', 'stable', 'secure', 'resilient', 'documented', 'and', 'maintainable', 'Maintain', 'all', 'backend', 'code', 'including', 'resolving', 'any', 'issues', 'that', 'do', 'make', 'it', 'into', 'production', 'as', 'fast', 'as', 'their', 'assigned', 'priority', 'and', 'severity', 'levels', 'dictate', 'Experience', 'in', 'at', 'least', 'one', 'SQL', 'technology', 'Keen', 'interest', 'in', 'the', 'latest', 'JavaScript', 'features', 'ES67', 'Experience', 'writing', 'technical', 'specifications', 'and', 'documentations', 'Experience', 'with', 'any', 'agile', 'software', 'development', 'methodologies', 'Excellent', 'communication', 'skills', 'both', 'verbal', 'and', 'written']",year,135000.0
507,Sydney,SAS ANALYST,Opus Recruitment Solutions,Sydney NSW,"['Go', 'to', 'main', 'page', 'content', 'Go', 'to', 'main', 'menu', 'Go', 'to', 'vacancy', 'search', 'Go', 'to', 'site', 'search', 'SectorsnnITFinancial', 'ServicesSenior', 'Appointments', 'Financial', 'Services', 'Senior', 'Appointments', 'About', 'Us', 'Work', 'for', 'Us', 'News', 'Blogs', 'Contact', 'Us', 'Chance', 'to', 'go', 'from', 'Data', 'Analysis', 'to', 'Data', 'Science', 'Innovation', 'project', 'within', 'the', 'big', 'data', 'space', 'Friendly', 'and', 'casual', 'work', 'environment', 'Learn', 'to', 'use', 'the', 'latest', 'analytics', 'and', 'big', 'data', 'technologies', 'Setting', 'up', 'the', 'data', 'framework', 'working', 'on', 'data', 'cleansing', 'and', 'processing', 'Automating', 'the', 'ETL', 'process', 'Implement', 'an', 'automated', 'reporting', 'adapted', 'to', 'the', 'business', 'and', 'clientsu2019', 'needs', 'Previous', 'relevant', 'experience', 'in', 'a', 'similar', 'role', 'Knowledge', 'of', 'SAS', 'Excel', 'VBA', 'Ability', 'to', 'engage', 'with', 'stakeholders', 'and', 'interact', 'with', 'clients', 'Print', 'job', 'Privacy', 'Policy', 'Cookie', 'Policy', 'Antislavery', 'Policy', 'Site', 'Map', '4MAT', 'Web', 'Design']",day,208000.0
508,Sydney,"Senior Manager, Infrastructure",Morgan McKinley,Sydney Central Business District NSW,"['Australia', 'Search', 'Senior', 'Manager', 'Infrastructure', 'Deep', 'experience', 'across', 'infrastructure', 'particularly', 'in', 'PU', 'transport', 'mining', 'oilgas', 'or', 'relevant', 'parallel', 'industries', 'Proven', 'ability', 'to', 'work', 'in', 'a', 'team', 'including', 'mentor', 'more', 'junior', 'team', 'members', 'The', 'ability', 'to', 'achieve', 'excellent', 'client', 'results', 'and', 'manage', 'all', 'aspects', 'of', 'the', 'client', 'relationship', 'from', 'strategic', 'development', 'through', 'execution', 'Exceptional', 'stakeholder', 'engagement', 'and', 'influencing', 'skills', 'and', 'uA', 'desire', 'to', 'grow', 'and', 'develop', 'within', 'a', 'business', 'and', 'shape', 'the', 'future', 'of', 'Australias', 'infrastructure', 'sector', 'uApply', 'for', 'this', 'job']",year,140000.0
